x,z,cp
0.9767034822541266,-1.837611302448251,0.12723
0.9828138694905297,-1.8388769964789164,0.138492
0.987337536664855,-1.8398358555930556,0.14683
0.9908058451437928,-1.8405799302656285,0.152681
0.9934446254259065,-1.8411399039882863,0.156372
0.995403919785375,-1.841577143744334,0.160023
0.9969113997302619,-1.8418993204066851,0.159588
0.9980417028540102,-1.842144788339905,0.16342
0.9988700037111682,-1.8423288892898197,0.156823
0.9995486458377931,-1.8424746358751691,0.173517
1.0,-1.8425896989688657,0.128733
1.0,-1.8425896989688657,0.128733
0.9999632565187462,-1.8430499513436531,0.143891
0.9999265130374922,-1.8435178745913534,0.164965
0.9998897695562384,-1.8439781269661408,0.156708
0.9998530260749845,-1.844446050213841,0.171272
0.9998162825937307,-1.8449139734615412,0.158497
0.999779539112477,-1.8453818967092415,0.176175
0.9997427956312231,-1.8458498199569413,0.103578
0.9997060521499692,-1.846310072331729,-0.0142569
0.9997060521499692,-1.846310072331729,-0.0142569
0.9991729264825073,-1.8462717179671635,0.175848
0.9984876106964493,-1.8462103509838586,0.162499
0.9976504116267121,-1.846125971381814,0.185029
0.9965082953586777,-1.8460262500339435,0.194388
0.9949852435417771,-1.8459035160673334,0.207043
0.9929282222613958,-1.8457424277361583,0.216492
0.990261443293149,-1.845535314167504,0.22771
0.9866785319728893,-1.8452745044884578,0.238319
0.9819498990743258,-1.8449599986990197,0.249712
0.975768556263475,-1.8445994676721034,0.260923
0.9688943802111116,-1.844269620136839,0.270427
0.9614794076183744,-1.8439857978390537,0.27818
0.9533689169786035,-1.8437710133974863,0.284174
0.9445614508259469,-1.8436482794308764,0.288327
0.9349023643624749,-1.8436175959392238,0.29146
0.9243903535397936,-1.8437019755412685,0.292454
0.9131009764560972,-1.843932101728662,0.295024
0.9011078734913501,-1.8443233162472312,0.293127
0.8882419018978197,-1.8450904035385431,0.283555
0.8745157953245418,-1.8460799461443356,0.274065
0.8600067227530209,-1.8472535897000428,0.262706
0.8447143773483416,-1.8486420176973173,0.249962
0.8284848046911383,-1.8502452301361596,0.235658
0.811471192113484,-1.852070897889482,0.219795
0.7935201988658469,-1.854111350084372,0.202437
0.7747851656977593,-1.8563665867208292,0.183255
0.7552662460266802,-1.8588289369259408,0.161782
0.7349638233962543,-1.8615060715726195,0.137634
0.7138794319810665,-1.864367307169213,0.11075
0.6920921584808487,-1.8673819602240693,0.0811986
0.6696814731389814,-1.8705193472455355,0.0488718
0.6467267694901159,-1.8737411138690456,0.013819
0.62330851499111,-1.8770012348571214,-0.0239283
0.5994305450784219,-1.8802536849722842,-0.064488
0.5752040874092907,-1.8834447681041422,-0.108126
0.5507639959295278,-1.8865207881423032,-0.154875
0.526192118853119,-1.8894280489763757,-0.204594
0.5015704578115038,-1.8920821710043152,-0.256467
0.4770273465085184,-1.8944141163699035,-0.308231
0.4526453235367078,-1.896354847216923,-0.356522
0.42854405451351885,-1.897842996562068,-0.39711
0.40481865826307223,-1.8988402100407737,-0.425554
0.3815616455127009,-1.8993464876530395,-0.438359
0.35886314901913313,-1.899377171144692,-0.434502
0.3367969625797943,-1.8989552731344705,-0.416327
0.3154351156913385,-1.8981651732244191,-0.388371
0.2948254746007429,-1.8970759092707563,-0.356035
0.2750080812646149,-1.8957641900026128,-0.323733
0.2560163039801252,-1.8942837115303803,-0.294068
0.2378545151448354,-1.8926804990915387,-0.267484
0.22055892127889387,-1.890985236177739,-0.243229
0.20412791149899162,-1.8892209354077214,-0.220578
0.18856823617329055,-1.887410609400225,-0.19866
0.173863019381381,-1.8855465872823371,-0.177046
0.16001111049232736,-1.8836595525457096,-0.155785
0.1469885763826402,-1.8817571760632557,-0.134789
0.13477163734628977,-1.8798547995808021,-0.113774
0.1233443379676146,-1.8779524230983484,-0.09251
0.11267553450258994,-1.8760577174888078,-0.0709203
0.10272633562554362,-1.8741860244980064,-0.0487989
0.09348086262954747,-1.8723296732530317,-0.0264874
0.084907971770574,-1.8705040054997086,-0.00362945
0.0769539669382307,-1.868716692110952,0.0198726
0.06960312284304622,-1.8669600622138478,0.043871
0.06280949095627136,-1.865241786681309,0.0687994
0.056542157660064714,-1.863546523767509,0.0945603
0.05077811033568911,-1.861904956964102,0.121312
0.045478917909847226,-1.8602940736523463,0.149351
0.04061405030834597,-1.8587215447051568,0.178425
0.03615251720461751,-1.8571873701225328,0.209114
0.032071612814838536,-1.855699220777388,0.240722
0.028348017685351307,-1.8542494257968078,0.273944
0.024959179449793468,-1.852830314307881,0.308431
0.021866130073765117,-1.8514648989293456,0.343795
0.019062119189102972,-1.8501301670424626,0.381728
0.016523367089777263,-1.8488261186472326,0.419345
0.01422732140942153,-1.8475680954894806,0.459466
0.01216677152749912,-1.8463254140775556,0.501209
0.010310190156336906,-1.8451364287760217,0.541782
0.008650750219042505,-1.8439781269661406,0.585319
0.007180857551429472,-1.8428505086479117,0.628959
0.005876809156199878,-1.8417535738213358,0.670294
0.004739372120642313,-1.8406796516134993,0.712911
0.0037534348251185056,-1.8396364128973146,0.753406
0.0028948340199530095,-1.8386315285456958,0.788776
0.0021795251208045143,-1.83765732768573,0.820957
0.0015848790525802051,-1.8367138103174159,0.847313
0.0011023044376163025,-1.8358086473136679,0.865429
0.0007160759864401399,-1.8349418386744853,0.875163
0.00041882966105676706,-1.8341210552727818,0.875695
0.00022583049856271452,-1.8333386262356435,0.866734
9.051630037572483e-05,-1.8326022224359837,0.849382
2.0327813219874067e-05,-1.8319195147467162,0.824607
0.0,-1.8312905031678404,0.79353
