x,z,cp
0.0,0.0,0.660033
0.0,0.0,0.660033
5.803356489442027e-06,-0.00039477010110736626,0.699532
3.589483458282834e-05,-0.0008167364502372926,0.737865
9.629272989889347e-05,-0.0012767728179379598,0.773789
0.00019301533805625264,-0.0017765385342870896,0.805969
0.00033294071119057176,-0.0023173619231033767,0.832983
0.0005242365362129377,-0.002899743792557947,0.853516
0.0007780796478437213,-0.0035224654377880183,0.866693
0.0011120950546805169,-0.004181898686292041,0.871106
0.0015333757479881638,-0.00487688286677213,0.866307
0.002046435449480707,-0.005607955327051379,0.853103
0.0026542833069674544,-0.0063764271958181434,0.83167
0.0033799178072769762,-0.007173120572253937,0.803137
0.004233870967741933,-0.007994617924203863,0.770649
0.005217217484008526,-0.008845862851640414,0.734538
0.006337480225600106,-0.009729198191072286,0.694054
0.0076191622532498626,-0.010631792076483938,0.653443
0.00906742210605955,-0.011559039480019255,0.614003
0.010689567714423255,-0.012518850161634223,0.571994
0.012510102139074214,-0.013498198810096977,0.531901
0.014539772336474304,-0.01450280280624527,0.494268
0.016792119471765593,-0.015539067336130407,0.455495
0.019292076483939734,-0.016595837058944903,0.419384
0.02205447417291421,-0.01768209643029094,0.384729
0.02510295584290528,-0.018793804594538825,0.350868
0.028461164798129154,-0.019928919629960795,0.319586
0.032151024829768206,-0.02109249260609395,0.288884
0.03620241247678657,-0.0222760549212463,0.260282
0.040640475617305175,-0.023486592097118095,0.232917
0.04549767005983905,-0.02471625885549212,0.20693
0.050803227525964625,-0.02596935397895316,0.182279
0.056591323337230895,-0.02723835459797785,0.158855
0.06289763738909139,-0.028526914677763256,0.136537
0.06975634500309512,-0.02982772628791526,0.115139
0.07720398583121257,-0.031142294002338533,0.0945872
0.08527924891670678,-0.03246416964715592,0.0745447
0.09402082330284062,-0.033789269378911885,0.0553656
0.10346739803287706,-0.03511393923240937,0.0362785
0.1136555127587867,-0.03642893682509112,0.0177291
0.12462600591512482,-0.03772824386133846,-0.00044956
0.13641326776256962,-0.0390030478368526,-0.0184986
0.14905168856179926,-0.040241742038654646,-0.0362471
0.16257135979090717,-0.04143293469289496,-0.0538006
0.1770002235366944,-0.04256136512139761,-0.070999
0.19235977371208468,-0.043610697950340456,-0.0874175
0.20866505605612487,-0.04456373804938441,-0.102902
0.2259203693513996,-0.045409738462067535,-0.117793
0.24412786298920142,-0.04613580284063552,-0.132379
0.26327679001306825,-0.0467309692894972,-0.147094
0.283343507118784,-0.04718212652176903,-0.162544
0.30430222161083975,-0.04746520135497626,-0.178486
0.3261120950546804,-0.04754902761537932,-0.193743
0.34872369145058113,-0.04738373942499483,-0.205783
0.37207897723364736,-0.04693731085356626,-0.212878
0.3961005743173533,-0.04618867786642822,-0.214584
0.42071110461517297,-0.04511269258545979,-0.209765
0.44581814430153377,-0.043705271167205434,-0.198011
0.4713185225944012,-0.041983608742004255,-0.180303
0.4971004711465713,-0.03998037605750051,-0.158379
0.5230436240456702,-0.03774393441777288,-0.134585
0.5490147190315703,-0.03531426250085975,-0.110044
0.5748976889744822,-0.03272532068918082,-0.084559
0.6005872137010798,-0.030020526686842287,-0.0588919
0.6259865706032052,-0.027229542093679067,-0.0333915
0.6510140828117477,-0.024372571187839604,-0.00720417
0.6755880734575967,-0.02147830834307724,0.0199473
0.6996204174977646,-0.018583035284407454,0.0476057
0.7230294380631405,-0.015726945628997867,0.0751537
0.7457399064584909,-0.012957777357452367,0.101599
0.7676916397276291,-0.010313811128688354,0.126152
0.7888309030882453,-0.007822602139074214,0.148827
0.8091125593231996,-0.005508137595432973,0.169585
0.8285086663456909,-0.0033775104890295064,0.188758
0.8469955808515028,-0.0014450357658711051,0.206477
0.8645604064928811,0.00028029781965747296,0.222423
0.8811988444872411,0.0017960958456565098,0.236895
0.8969173430084598,0.003092565685397895,0.249862
0.9117287984042919,0.004111334170163009,0.257322
0.9256439576311988,0.004909166723983767,0.260426
0.9386864639933971,0.005520861991883897,0.262506
0.9508778114038103,0.005953512965128275,0.262123
0.9620997833413577,0.006217286264529885,0.258812
0.9707682784235504,0.006325959488272921,0.25371
0.9774958731687186,0.00635302032464406,0.247113
0.9827425373134328,0.006337157816906252,0.240703
0.9868543228557672,0.006301048043194167,0.233908
0.99009990370727,0.006256813570396863,0.227212
0.992672725084256,0.006212063243689386,0.220585
0.994615774812573,0.006172235023041473,0.214026
0.9960859584565649,0.0061385755554027085,0.207972
0.9971971937547286,0.0061109128894697015,0.201063
0.9980376057500514,0.006088924616548593,0.195206
0.9986738255725979,0.006071342595776875,0.186478
0.9991531398307999,0.006057650973244377,0.179485
0.9995163869592132,0.006047161943737533,0.162891
0.9997915090446384,0.006038994256826465,0.17361
1.0,0.0060327610220785475,0.04042
1.0,0.0060327610220785475,0.04042
1.0,0.006179177556915882,0.118916
1.0,0.006325594091753216,0.176568
0.9999978506087075,0.0064719676387647,0.167034
0.9999978506087075,0.006618341185776187,0.178396
0.9999978506087075,0.006764714732787673,0.160692
0.9999978506087075,0.006911066785886236,0.169908
0.9999978506087075,0.007057397345071875,0.14327
0.9999957012174152,0.0072037279042575135,0.129238
0.9999957012174152,0.0072037279042575135,0.129238
0.9997915090446384,0.00723444270582571,0.175584
0.9995228351330903,0.007275001719513033,0.165181
0.9991660361785542,0.007328457080954673,0.170327
0.9986953194855216,0.007399021597083705,0.16917
0.9980698466194373,0.007491961276566474,0.170224
0.997244480363161,0.007613853256757684,0.168089
0.9961525895866291,0.007773789462824127,0.166075
0.9947081986381455,0.007983419595570534,0.162186
0.9927995391705069,0.008257939851434073,0.157074
0.9902718550106608,0.008616823715523764,0.150089
0.9870821583327601,0.00906351021390742,0.141516
0.983039153311782,0.009621750120365912,0.131075
0.9778849129926404,0.010323504883417016,0.117933
0.9712690865946763,0.011209806382832381,0.102516
0.962742451337781,0.012335700529610014,0.082706
0.9517031776600866,0.013765991471215351,0.0594536
0.9396966779008185,0.015290447245340117,0.0365533
0.9268454673636425,0.016888949549487584,0.0137545
0.9131151557878808,0.018561498383657747,-0.00728104
0.8984863986519017,0.02032298902950684,-0.0304935
0.8829505983905358,0.02223117563106128,-0.0586471
0.8664798129169817,0.024213129341770407,-0.0860373
0.8490697434486553,0.026244089173945932,-0.112248
0.8307182405942637,0.028334587144920553,-0.13892
0.8114360513102689,0.030487632402503607,-0.166437
0.7912425201183023,0.03269075847719926,-0.194703
0.7701655891051654,0.03493687237774262,-0.22402
0.748246096705413,0.03721264787812092,-0.254635
0.7255334789187702,0.03950755296100144,-0.286905
0.7020879187014236,0.04180783152211293,-0.322046
0.6779760471834376,0.04410144697021803,-0.361802
0.6532816906252148,0.04635164471421693,-0.406374
0.6280886752871587,0.04851199790219409,-0.454555
0.6025001719513032,0.05052060406492881,-0.507911
0.5766215007909758,0.052304598837609184,-0.570793
0.5505644301533805,0.05380895780315015,-0.634996
0.5244493259508907,0.05501713064860031,-0.675824
0.49839655409588,0.05591364175665451,-0.680466
0.47252862989201455,0.056509882901162385,-0.662758
0.4469573216864983,0.0568451879427746,-0.640005
0.42179009904395076,0.0569537322030401,-0.619081
0.39712583396382134,0.0568724852121879,-0.601234
0.37305695027168295,0.0566313235091822,-0.587092
0.34966082605406146,0.056247872102620534,-0.58287
0.32701054061489787,0.05574491454020221,-0.598299
0.30516627691037895,0.05512610478712428,-0.637198
0.28417747094022966,0.0544056288259165,-0.687227
0.2640849611390054,0.05357381439576311,-0.725809
0.24491239081092234,0.052627437409725565,-0.743273
0.22668125386890428,0.05156413353738221,-0.74577
0.20940014787812086,0.050389061317834785,-0.74139
0.19306907283857208,0.04910888386408968,-0.733138
0.17768158057638073,0.04773176886305798,-0.722295
0.16322262535250015,0.04627448156682028,-0.709489
0.14967286264529883,0.04474927350574317,-0.695194
0.13700649975926812,0.043176563897104336,-0.681277
0.1251912958250223,0.0415737628103721,-0.668919
0.11419715936446795,0.039954196471559254,-0.657858
0.10398540133434209,0.03832775208061077,-0.646758
0.09451948208267415,0.03670152262879152,-0.635685
0.08575856317490885,0.035087974585597356,-0.625654
0.07766610495907558,0.0334939860031639,-0.616175
0.07020341839191138,0.03192557517710984,-0.607692
0.06332966503886099,0.030388975342183093,-0.599539
