x,z,cp
8.53457648405793e-06,-0.17914064279129155,0.491189
8.53457648405793e-06,-0.17914064279129155,0.491189
0.0,-0.1795848171209422,0.557013
2.566645486527131e-05,-0.18005800195402988,0.620845
9.297866351564328e-05,-0.18057117423780106,0.680018
0.00020582168120924355,-0.18112590210757662,0.73254
0.0003720165828585182,-0.1817221855633566,0.776115
0.0006073388097923751,-0.18235845646981994,0.810246
0.000927638289767118,-0.18302922635334362,0.833236
0.0013447270020871364,-0.18373371114626702,0.843553
0.0018546414847289505,-0.18447269491625073,0.842086
0.002469166274629528,-0.18524617766329465,0.830097
0.003204394360519915,-0.18604239837249192,0.808948
0.00407598357357891,-0.18686253314533322,0.781679
0.00507583057453595,-0.1877128545231023,0.749142
0.006219871538589993,-0.18858787403217578,0.712093
0.007523999517218319,-0.18948171116510035,0.674135
0.008995808205712887,-0.19040220659848056,0.6354
0.010642977546807257,-0.1913493603323164,0.594624
0.01248944904651443,-0.19231493965617308,0.555535
0.014542675267946432,-0.19330835338197608,0.517104
0.016814562278527602,-0.1943280333744045,0.478319
0.019332595570095385,-0.19536809912600483,0.441924
0.022108308777935043,-0.19643913555019343,0.405795
0.025161413363030502,-0.19753016569972373,0.37116
0.028519586913796358,-0.1986494222850306,0.338359
0.03219827948348173,-0.19979494513696283,0.306089
0.036232985815075364,-0.20096359798487867,0.275672
0.040635329711643825,-0.20216008523474083,0.246028
0.0454447262544787,-0.203376958243775,0.217867
0.050684485775124945,-0.20461696124879272,0.190972
0.056386300288418886,-0.20587538984383125,0.165391
0.06258090524665044,-0.2071506758935697,0.140836
0.06929991033755091,-0.208437722958215,0.117251
0.07657873581768128,-0.2097380991730881,0.0947949
0.0844530097215336,-0.21104827623371702,0.0730632
0.09295396146402321,-0.21236198159881803,0.0523525
0.10211426314456236,-0.2136850957758445,0.0321597
0.11197232231749787,-0.21500389758073846,0.0126507
0.12255888619613493,-0.21630623396476273,-0.00619387
0.1339064661460147,-0.21759014475876626,-0.0242481
0.1460423085183382,-0.21884190877869084,-0.0413871
0.15899458486414542,-0.2200576056862343,-0.057917
0.17278758559955787,-0.22122821870330128,-0.0738468
0.18744095161946975,-0.22233649834136174,-0.0887821
0.20296663211502633,-0.22337068358550863,-0.102782
0.21936867287535616,-0.2243143090148724,-0.11606
0.23665579273284326,-0.22516031802050887,-0.129125
0.2548170500232856,-0.2258942053506996,-0.142386
0.27383776307974134,-0.2264975454154237,-0.155877
0.29369444907577963,-0.2269327029669791,-0.169315
0.314358787487505,-0.22717301970491008,-0.181542
0.3357849574008396,-0.22715969055468227,-0.190295
0.35792457792079524,-0.22684527942283778,-0.192933
0.38070541289381316,-0.22619685546763724,-0.187886
0.4040542892054814,-0.22519599309905988,-0.174778
0.42788102339349365,-0.2238419082494452,-0.15463
0.45209135876404805,-0.22216047515158843,-0.129071
0.47658999973369165,-0.2201928573576637,-0.0996849
0.501272947567941,-0.21799315553624274,-0.0686128
0.5260399121723475,-0.21563311187825773,-0.0382076
0.5507939161383263,-0.2131636907816385,-0.00965986
0.5754350810069501,-0.21064448138858008,0.0168492
0.5998671507118823,-0.20811037470997287,0.0415801
0.6239943357070448,-0.20559547768904696,0.0652018
0.6477286322382271,-0.20313115303222076,0.0876013
0.670985819677681,-0.20074680327676142,0.108027
0.6936905922469578,-0.19846947875695498,0.126909
0.7157749046341445,-0.1963109404877082,0.144836
0.7371829233811396,-0.1942915742281931,0.161624
0.7578547731610521,-0.19242039675650494,0.177183
0.777755167008823,-0.19071583366266465,0.191508
0.7968476183358723,-0.18917004427006745,0.204537
0.8151057354247498,-0.18779086925531807,0.216728
0.8325175534029565,-0.18657556438160486,0.228135
0.8490671321749547,-0.1855229535474371,0.238597
0.8647538954510148,-0.18462401997471953,0.248087
0.8795867698414509,-0.18387837162962195,0.256858
0.8935773987510202,-0.1832809120723513,0.2653
0.9067440509562125,-0.1828892702759515,0.270413
0.9191061321316232,-0.18270462234191315,0.2692
0.930682655918019,-0.1826211191360741,0.267249
0.9414512371836941,-0.1826434650643972,0.265592
0.9509025455764125,-0.18274813809706864,0.26225
0.9592609812605987,-0.18291396840725596,0.25757
0.9666997447824484,-0.1831233144725988,0.25151
0.9733607915918876,-0.18336284714286943,0.244051
0.9793503628569087,-0.18362080540316075,0.235353
0.9847042904695946,-0.18388542823856607,0.225579
0.9887541175460202,-0.18410653531881585,0.215832
0.9918134711503699,-0.18428569477923099,0.20657
0.9941252946472363,-0.1844280030596045,0.197336
0.9958735695131475,-0.18453934066738983,0.188101
0.9971954291819173,-0.18462558811004046,0.178229
0.9981926456358734,-0.18469184182734935,0.166689
0.9989512703007515,-0.18474319825910948,0.149716
0.999522189167716,-0.1847820096083022,0.149404
0.9999522894828611,-0.18481219621322997,0.0306698
0.9999522894828611,-0.18481219621322997,0.0306698
0.9999587580410598,-0.1845593343927316,0.0887283
0.9999651873958758,-0.18430686460606344,0.157186
0.9999716559540742,-0.18405400278556502,0.146962
0.9999742041739706,-0.1838015329988969,0.159736
0.9999806335287866,-0.18354906321222866,0.138858
0.9999871020869855,-0.18329620139173028,0.149458
0.9999935706451842,-0.1830437316050621,0.119486
1.0,-0.18279086978456374,0.114152
1.0,-0.18279086978456374,0.114152
0.999575623378776,-0.18271677539065023,0.154482
0.9990149757981641,-0.182619158966923,0.145736
0.99827520796052,-0.18249017983677726,0.149652
0.997293986486837,-0.18232042918828764,0.148313
0.9959973345933513,-0.18209775397271694,0.147998
0.9942800696034115,-0.18180490470153507,0.144632
0.9920134868105529,-0.18141953544641892,0.140411
0.9890106644845229,-0.18091381180542215,0.134213
0.9850377936489713,-0.1802520586999938,0.125574
0.9797830505953334,-0.17938448783369462,0.114323
0.9739045033110336,-0.17842674918644255,0.102541
0.9673709066998022,-0.17737570648759576,0.0899847
0.9600691197982351,-0.1762160704177752,0.0764035
0.9518625188164971,-0.174930983522281,0.0621298
0.9425793537335637,-0.17349613970363895,0.0465381
0.9320013793161472,-0.17188605676288407,0.0296905
0.9206234598681456,-0.17018541400734602,0.0138599
0.9084635505389846,-0.16840322821512013,-0.000732838
0.8955095766866924,-0.16647481380421839,-0.0207515
0.8817506789741717,-0.1643872336582433,-0.0447017
0.8671396565282629,-0.16220713352833382,-0.0686475
0.8516688646892766,-0.15994745053088769,-0.0930519
0.8353289730520533,-0.1576042643276026,-0.118233
0.818120216836891,-0.15519051203487602,-0.143979
0.8000505151271604,-0.15272383517506838,-0.170755
0.7811350396320919,-0.15021403459393548,-0.198602
0.7613913534672787,-0.14767012706957258,-0.227707
0.7408592088631071,-0.14511837886860504,-0.258557
0.719576201863896,-0.14257447134424214,-0.291128
0.6975886708683783,-0.1400689831352417,-0.325454
0.6749585572217305,-0.1376273964405688,-0.362023
0.6517591712502053,-0.13527872176366046,-0.400746
0.628059706924839,-0.13305275367561412,-0.441194
0.6039533506870768,-0.13099261589775513,-0.48362
0.5795251738780787,-0.12913790384693657,-0.527705
0.5548718520403796,-0.12752390056787943,-0.567607
0.5301024489855491,-0.12618667317296464,-0.599207
0.5053148555609964,-0.12512739776368303,-0.640287
0.4806233104248498,-0.12434176196790195,-0.70827
0.4561225681538759,-0.12381055612794019,-0.768407
0.431923143084817,-0.12352358736421176,-0.785908
0.4081199074045887,-0.12346399822201679,-0.775372
0.38479193433674846,-0.12361101090835308,-0.754569
0.3620297444926962,-0.1239528644083137,-0.730326
0.3399004148607841,-0.12447858177465224,-0.730934
0.31847129685304615,-0.1251689533496874,-0.786946
0.2977901401900041,-0.1260063376110588,-0.852802
0.2779003822200473,-0.12697858151002936,-0.869494
0.25883828607247256,-0.12805706657699234,-0.864465
0.24062745218385934,-0.1292366963721546,-0.866501
0.22328414995816204,-0.13050061344081637,-0.868336
0.20681292698781154,-0.1318339204974288,-0.867188
0.1912182916618556,-0.13322407245942466,-0.865118
0.1764887965924514,-0.13466048441338765,-0.863397
0.16260907405345404,-0.13613217941207134,-0.861966
0.14957163619870575,-0.1376313167788711,-0.860997
0.13734159201731638,-0.13914848770186153,-0.861291
0.1259037698000559,-0.1406672267601728,-0.863562
0.11522304331573563,-0.1421836136155027,-0.867502
0.10526844189176754,-0.14368314301613275,-0.872467
0.09600472168681427,-0.14516581496206288,-0.878808
0.08740447953614201,-0.1466328055547838,-0.886405
0.0794327068187115,-0.14807470598237002,-0.89469
0.07205031776164925,-0.14948955607567033,-0.90403
0.065226067268685,-0.15087265142872203,-0.913157
0.0589285142266352,-0.15222281594003434,-0.921937
0.05312253240431111,-0.1535361292713051,-0.929447
0.04777660228176171,-0.15481886396381792,-0.935733
0.04286347750778636,-0.1560655315439495,-0.939737
0.0383515993590513,-0.1572839726883046,-0.942184
0.034209722739287726,-0.15846830688942964,-0.944302
0.030421970278370847,-0.15962323855328742,-0.943272
0.026956940066499374,-0.16074798361221754,-0.942148
0.023795108818927903,-0.16184254206621987,-0.935617
0.020916522013697415,-0.16291279442274798,-0.928045
0.01829401170637332,-0.16395011593753675,-0.916826
0.01591934518652072,-0.1649654835578326,-0.891275
0.013769078831091717,-0.1659577211821449,-0.870114
0.011831647642094954,-0.16692173237068067,-0.840404
0.010090899825724165,-0.1678681020368561,-0.791736
0.008527508114149745,-0.16878898950406648,-0.754864
0.007137669779217914,-0.16968361070465152,-0.712821
0.0059093101789580325,-0.17055980631521572,-0.640884
0.004830825111995389,-0.17141326396362663,-0.57128
0.0038828873104989844,-0.1722357509394493,-0.513004
0.003069142689090512,-0.17303314775013726,-0.427476
0.002381789774547992,-0.17380741456484164,-0.321112
0.0018015405024244988,-0.17454796647014625,-0.228026
0.0013167122645789241,-0.17525323533073014,-0.139674
0.0009311861959307463,-0.1759240052142538,-0.0376134
0.0006332012815728128,-0.17655949205305674,0.0746487
0.0004033910502918018,-0.17715577550883668,0.178936
0.00023783516378591174,-0.177710111344782,0.270269
0.00012085226884513859,-0.1782236756623834,0.351488
4.848282378465548e-05,-0.17869686049547107,0.42391
